"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"1","stan",1,0.8,"diag",0.730332096605351,5,0.031,0.047,487.00132649907,1000,1000,480.226643017506,0.999012228473983,1.0005129038974,0.999201364058851,10361.730351044,"iidz"
"2","tmbstan",1,0.8,"diag",0.752014549281118,5,0.047,0.078,537.099865368351,1000,1000,531.685682323107,0.999050549848476,0.999871811193181,0.999260192466996,6885.89570985065,"iidz"
"3","tmb",1,0.8,"diag",0.940406577442523,5,0.515649080276489,1.01565909385681,376.340447795736,1000,1000,413.762091429811,0.999071234150689,1.00033253473976,0.999260015385984,370.538156032887,"iidz"
"4","admb",1,0.8,"diag",0.997527,5,NA,0.29000000000002,278.30566498324,1000,1000,272.52278468856,0.999025734040861,0.999705751941831,0.99922602406165,959.67470683869,"iidz"
"5","stan",2,0.8,"diag",0.754658217636969,5,0.031,0.047,550.000505043061,1000,1000,541.130259122968,0.999002473258455,1.00223293690719,0.999105735746911,11702.1384051715,"iidz"
"6","tmbstan",2,0.8,"diag",0.821448261727733,5,0.031,0.078,604.067528585211,890.144993440563,1000,633.765930002558,0.999091472549826,1.00151555548361,0.999524170866154,7744.4554946822,"iidz"
"7","tmb",2,0.8,"diag",1.02767708679527,5,0.484385013580322,0.859387874603271,288.149183088255,1000,1000,372.647894769653,0.999032444398976,0.999746300382083,0.99908185749301,335.295844407016,"iidz"
"8","admb",2,0.8,"diag",1.09176,5,NA,0.310000000000002,280.33921604217,1000,1000,324.697414359415,0.999010003912013,1.00079668122004,0.999618083610956,904.32005174893,"iidz"
"9","stan",3,0.8,"diag",0.753460474990001,5,0.063,0.079,437.047870557225,1000,1000,418.533636502996,0.999273513865197,1.00455599289126,0.999605659587159,5532.25152604082,"iidz"
"10","tmbstan",3,0.8,"diag",0.756104903417427,5,0.079,0.125,498.546443887242,1000,1000,546.598720209828,0.999127840478061,1.00025987209653,0.999518231615201,3988.37155109794,"iidz"
"11","tmb",3,0.8,"diag",0.999365415551741,5,0.500005960464478,0.92186713218689,476.616084934523,1000,1000,525.476203914126,0.998999550573493,1.00051654885727,0.999068307711731,517.011691049095,"iidz"
"12","admb",3,0.8,"diag",1.00685,5,NA,0.320000000000022,408.548802809686,1000,1000,403.465135288204,0.99917281478973,1.00016820500613,0.999215590005557,1276.71500878018,"iidz"
